Eviction ID,Address,City,State,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location
M050850,200 Block Of Mcallister  Street,San Francisco,CA,94102,05/10/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4165622542032 37.7806168449562)
M050849,1500 Block Of Oak  Street,San Francisco,CA,94117,05/10/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Haight Ashbury,POINT (-122.4448595562686 37.77213360752625)
M050701,100 Block Of Lucky  Street,San Francisco,CA,94110,05/10/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,05/04/2008,9,Mission,POINT (-122.41335767971717 37.75013303525265)
M050859,2300 Block Of Divisadero  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.4410010818655 37.79120152806727)
M050857,2300 Block Of Divisadero  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.4410010818655 37.79120152806727)
M050822,0 Block Of Mason  Street,San Francisco,CA,94102,05/09/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.40926630759375 37.783789297061055)
M050826,100 Block Of Eddy  Street,San Francisco,CA,94102,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41011948291388 37.78419090472299)
M050828,100 Block Of Eddy  Street,San Francisco,CA,94102,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41011948291388 37.78419090472299)
M050856,2800 Block Of Washington  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.44015805534787 37.79091809453088)
M050819,100 Block Of Russ  Street,San Francisco,CA,94103,05/09/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40754703239384 37.778206032572385)
M050829,400 Block Of Eddy  Street,San Francisco,CA,94109,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41507298076452 37.78367395262066)
M050824,0 Block Of Mcallister  Street,San Francisco,CA,94102,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41259697084415 37.781119212307715)
M050855,2800 Block Of Washington  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.44015805534787 37.79091809453088)
M050818,900 Block Of Howard  Street,San Francisco,CA,94103,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40639027210223 37.780269733748085)
M050854,2800 Block Of Washington  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.44015805534787 37.79091809453088)
M050821,0 Block Of Mason  Street,San Francisco,CA,94102,05/09/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.40926630759375 37.783789297061055)
M050831,1500 Block Of Mcallister  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,5,Western Addition,POINT (-122.43754201259 37.7779545304876)
M050817,1200 Block Of Leavenworth  Street,San Francisco,CA,94109,05/09/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41595626508375 37.7925819162735)
M050825,0 Block Of Mason  Street,San Francisco,CA,94102,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.40926630759375 37.783789297061055)
M050823,0 Block Of Mason  Street,San Francisco,CA,94102,05/09/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.40926630759375 37.783789297061055)
M050820,7100 Block Of Geary  Boulevard,San Francisco,CA,94121,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49598718024491 37.77968544471174)
M050816,1500 Block Of 21st  Avenue,San Francisco,CA,94122,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,4,Sunset/Parkside,POINT (-122.4790090193729 37.75880195746534)
M050832,300 Block Of Fillmore  Street,San Francisco,CA,94117,05/09/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43059976098178 37.77256476293175)
M050827,200 Block Of Eddy  Street,San Francisco,CA,94102,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41178436950115 37.784091035919765)
M050858,2300 Block Of Divisadero  Street,San Francisco,CA,94115,05/09/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.4410010818655 37.79120152806727)
M050830,0 Block Of Turk  Street,San Francisco,CA,94102,05/09/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4098537304429 37.783386238072765)
M050814,500 Block Of Sanchez  Street,San Francisco,CA,94114,05/06/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43052767189606 37.75995321392863)
M050698,0 Block Of San Juan  Avenue,San Francisco,CA,94112,05/06/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/28/2008,11,Outer Mission,POINT (-122.43613203621872 37.72446273519328)
M050813,1600 Block Of Kirkwood  Avenue,San Francisco,CA,94124,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.39085457035786 37.7387417650377)
M050815,7100 Block Of Geary  Boulevard,San Francisco,CA,94121,05/06/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49598718024491 37.77968544471174)
M050809,4300 Block Of 17th  Street,San Francisco,CA,94114,05/06/2005,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44154333135384 37.76215980041072)
M050793,900 Block Of Grove  Street,San Francisco,CA,94117,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43219549129404 37.77660066965681)
M050796,900 Block Of Grove  Street,San Francisco,CA,94117,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43219549129404 37.77660066965681)
M050811,400 Block Of Shotwell  Street,San Francisco,CA,94110,05/06/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,9,Mission,POINT (-122.41607236389979 37.761229577971676)
M050794,900 Block Of Grove  Street,San Francisco,CA,94117,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43219549129404 37.77660066965681)
M050812,4000 Block Of 25th  Street,San Francisco,CA,94114,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Noe Valley,POINT (-122.43061379091608 37.74995191323503)
M050795,900 Block Of Grove  Street,San Francisco,CA,94117,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,5,Hayes Valley,POINT (-122.43219549129404 37.77660066965681)
M050810,1400 Block Of South Van Ness  Avenue,San Francisco,CA,94110,05/06/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,9,Mission,POINT (-122.41610010890759 37.74996747529547)
M050799,800 Block Of Harrison  Street,San Francisco,CA,94117,05/05/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40077858681421 37.77995074310294)
M050806,0 Block Of Mercury  Street,San Francisco,CA,94124,05/05/2005,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.401643422842 37.73190188449657)
M050699,1400 Block Of 33rd  Avenue,San Francisco,CA,94122,05/05/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/25/2008,4,Sunset/Parkside,POINT (-122.49186313236716 37.760107880754035)
M050801,800 Block Of Harrison  Street,San Francisco,CA,94117,05/05/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40077858681421 37.77995074310294)
M050697,700 Block Of Monterey  Boulevard,San Francisco,CA,94127,05/05/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/28/2008,7,West of Twin Peaks,POINT (-122.45228046204791 37.73143349543385)
M050807,800 Block Of Vienna  Street,San Francisco,CA,94112,05/05/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,11,Excelsior,POINT (-122.43415195966901 37.71540741227451)
M050800,800 Block Of Harrison  Street,San Francisco,CA,94117,05/05/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40077858681421 37.77995074310294)
M050802,100 Block Of Clara  Street,San Francisco,CA,94117,05/05/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40217277251313 37.77954286695007)
M050808,1500 Block Of Mcallister  Street,San Francisco,CA,94115,05/05/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,5,Western Addition,POINT (-122.43754201259 37.7779545304876)
M050845,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050842,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050841,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050835,1300 Block Of Leavenworh  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
M050804,200 Block Of Day  Street,San Francisco,CA,94131,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.42770510418347 37.7428855887183)
M050803,200 Block Of Day  Street,San Francisco,CA,94131,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.42770510418347 37.7428855887183)
M050736,2400 Block Of 45th  Avenue,San Francisco,CA,94116,05/04/2005,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.50341469273077 37.74088663083748)
M050837,1300 Block Of Leavenworh  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
M050843,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050734,800 Block Of Eddy  Street,San Francisco,CA,94109,05/04/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,POINT (-122.42165129122897 37.782843986913626)
M050834,1300 Block Of Leavenworh  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
M050833,1300 Block Of Leavenworh  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
M050735,0 Block Of Serrano  Drive,San Francisco,CA,94132,05/04/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.47591377440546 37.71999949893092)
M050839,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050844,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050838,1300 Block Of Leavenworh  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
M050805,200 Block Of Day  Street,San Francisco,CA,94131,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.42770510418347 37.7428855887183)
M050840,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050836,1300 Block Of Leavenworh  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,,,
M050846,0 Block Of Reed  Street,San Francisco,CA,94109,05/04/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,3,Nob Hill,POINT (-122.41565818595892 37.79353635838183)
M050732,3600 Block Of Market  Street,San Francisco,CA,94131,05/03/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44123583775676 37.75539574323007)
M050876,1000 Block Of York  Street,San Francisco,CA,94110,05/03/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,POINT (-122.40835203895502 37.75525804117746)
M050729,300 Block Of Serrano  Drive,San Francisco,CA,94132,05/03/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48045074948287 37.71901186772143)
M050727,300 Block Of Prentiss  Street,San Francisco,CA,94110,05/03/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Bernal Heights,POINT (-122.41212740570016 37.73898120244256)
M050728,0 Block Of Tapia  Drive,San Francisco,CA,94132,05/03/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,7,Lakeshore,POINT (-122.48091150190166 37.72183653980775)
M050875,1000 Block Of York  Street,San Francisco,CA,94110,05/03/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,POINT (-122.40835203895502 37.75525804117746)
M050731,3600 Block Of Market  Street,San Francisco,CA,94131,05/03/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44123583775676 37.75539574323007)
M050733,3600 Block Of Market  Street,San Francisco,CA,94131,05/03/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44123583775676 37.75539574323007)
M050730,3600 Block Of Market  Street,San Francisco,CA,94131,05/03/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44123583775676 37.75539574323007)
M050877,1000 Block Of York  Street,San Francisco,CA,94110,05/03/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,9,Mission,POINT (-122.40835203895502 37.75525804117746)
M050790,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050798,200 Block Of 28th  Street,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.4279347106046 37.745286719915654)
M050791,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050784,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050786,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050797,200 Block Of 28th  Street,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Noe Valley,POINT (-122.4279347106046 37.745286719915654)
M050789,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050787,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050785,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050725,100 Block Of Tunnel  Avenue,San Francisco,CA,94134,05/02/2005,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.40052416295056 37.71252419305179)
M050694,800 Block Of 25th  Avenue,San Francisco,CA,94121,05/02/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/20/2008,1,Outer Richmond,POINT (-122.48432915823948 37.773499791283385)
M050792,500 Block Of Connecticut  Street,San Francisco,CA,94107,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,10,Potrero Hill,POINT (-122.39719506060521 37.75868821720903)
M050726,2200 Block Of Market  Street,San Francisco,CA,94114,05/02/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43217766043452 37.765126616578954)
M050788,100 Block Of Portola  Drive,San Francisco,CA,94131,05/02/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Twin Peaks,POINT (-122.44427646932704 37.74849650820786)
M050723,200 Block Of Harrison  Street,San Francisco,CA,94105,04/29/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,,6,Financial District/South Beach,POINT (-122.39070075384066 37.78775591077898)
M050724,3000 Block Of Clay  Street,San Francisco,CA,94115,04/29/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,2,Pacific Heights,POINT (-122.44328715271844 37.789505769071056)
M050722,4000 Block Of 25th  Street,San Francisco,CA,94114,04/29/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,,8,Noe Valley,POINT (-122.43061379091608 37.74995191323503)
M050783,1200 Block Of Guerrero  Street,San Francisco,CA,94110,04/29/2005,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42268563263374 37.75117924264929)
M050692,4700 Block Of Balboa  Street,San Francisco,CA,94121,04/29/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.50962639628496 37.77509733829809)
M050693,0 Block Of Neptune  Street,San Francisco,CA,94124,04/29/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/27/2008,10,Bayview Hunters Point,POINT (-122.3970848559674 37.73062149260814)
M050696,0 Block Of Raleigh  Avenue,San Francisco,CA,94112,04/29/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/26/2008,,,
M050691,1800 Block Of Mason  Street,San Francisco,CA,94133,04/28/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/23/2008,3,Chinatown,POINT (-122.41252643749553 37.80065295212033)
M050721,2400 Block Of 24th  Avenue,San Francisco,CA,94116,04/28/2005,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.48105276021066 37.74187799676594)
M050719,800 Block Of Vienna  Street,San Francisco,CA,94112,04/28/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,11,Excelsior,POINT (-122.43415195966901 37.71540741227451)
M050720,400 Block Of Turk  Street,San Francisco,CA,94102,04/28/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41632744174638 37.78244849786722)
M050689,900 Block Of Howard  Street,San Francisco,CA,94103,04/27/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.40639027210223 37.780269733748085)
M050688,1100 Block Of Market  Street,San Francisco,CA,94103,04/27/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.41354254925068 37.779531084775556)
M050687,1100 Block Of Market  Street,San Francisco,CA,94103,04/27/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,South of Market,POINT (-122.41354254925068 37.779531084775556)
M050685,0 Block Of Hermann  Street,San Francisco,CA,94102,04/25/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Hayes Valley,POINT (-122.42594723679295 37.770710121775544)
M050508,500 Block Of Anderson  Street,San Francisco,CA,94110,04/25/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/22/2008,9,Bernal Heights,POINT (-122.41546096374525 37.736592214660604)
M050507,1500 Block Of Funston  Avenue,San Francisco,CA,94122,04/25/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/23/2008,7,Inner Sunset,POINT (-122.47023513576531 37.75969120657234)
M050690,100 Block Of Clinton  Park,San Francisco,CA,94103,04/25/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Mission,POINT (-122.42339685740102 37.769267711494244)
M050686,0 Block Of Hermann  Street,San Francisco,CA,94102,04/25/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Hayes Valley,POINT (-122.42594723679295 37.770710121775544)
M050683,800 Block Of Vienna  Street,San Francisco,CA,94112,04/22/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,11,Excelsior,POINT (-122.43415195966901 37.71540741227451)
M050682,4300 Block Of 17th  Street,San Francisco,CA,94114,04/22/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44154333135384 37.76215980041072)
M050684,400 Block Of Castro  Street,San Francisco,CA,94114,04/22/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.43515167279475 37.76177683434579)
M050678,7100 Block Of Geary  Boulevard,San Francisco,CA,94121,04/21/2005,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,1,Outer Richmond,POINT (-122.49598718024491 37.77968544471174)
M050675,0 Block Of Taylor  Street,San Francisco,CA,94102,04/21/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41068795603735 37.782485206467236)
M050681,1300 Block Of Thomas  Avenue,San Francisco,CA,94124,04/21/2005,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,10,Bayview Hunters Point,POINT (-122.38657624286387 37.72780817118185)
M050505,500 Block Of 36th  Avenue,San Francisco,CA,94121,04/21/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/19/2008,1,Outer Richmond,POINT (-122.49652072205475 37.77858614352037)
M050677,4300 Block Of 17th  Street,San Francisco,CA,94114,04/21/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44154333135384 37.76215980041072)
M050679,4300 Block Of 17th  Street,San Francisco,CA,94114,04/21/2005,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,,8,Castro/Upper Market,POINT (-122.44154333135384 37.76215980041072)
M050676,500 Block Of Ellis  Street,San Francisco,CA,94109,04/21/2005,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41541417865959 37.78447665885836)
M050680,1300 Block Of 23rd  Avenue,San Francisco,CA,94122,04/21/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,4,Sunset/Parkside,POINT (-122.4814127117028 37.762439332487205)
M050506,1500 Block Of Beach  Street,San Francisco,CA,94123,04/21/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/20/2008,2,Marina,POINT (-122.4345461802514 37.8048030849467)
M050669,100 Block Of Shotwell  Street,San Francisco,CA,94110,04/20/2005,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,,9,Mission,POINT (-122.41639905385934 37.766064799088284)
M050504,600 Block Of Paris  Street,San Francisco,CA,94112,04/20/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/14/2008,11,Excelsior,POINT (-122.43743184440802 37.7185378340269)
M050666,3300 Block Of 26th  Street,San Francisco,CA,94110,04/19/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,9,Mission,POINT (-122.41677846609436 37.7490676528727)
M050667,1600 Block Of Eddy  Street,San Francisco,CA,94115,04/19/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,5,Western Addition,POINT (-122.43480568673128 37.781168307561316)
M050494,1500 Block Of Treat  Avenue,San Francisco,CA,94110,04/19/2005,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,04/18/2008,9,Bernal Heights,POINT (-122.41236923877251 37.74569939418657)
M050668,200 Block Of Mcallister  Street,San Francisco,CA,94102,04/19/2005,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.4165622542032 37.7806168449562)
M050659,0 Block Of Mcallister  Street,San Francisco,CA,94102,04/18/2005,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,6,Tenderloin,POINT (-122.41259697084415 37.781119212307715)
